测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_audit_event_log,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_event_log/2023-08-31-16_36_53.log,x86 fail
,oe_test_audit_fetch_file_in_order,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_fetch_file_in_order/2023-08-31-16_18_57.log,x86 fail
,oe_test_audit_max_log_file_ignore,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_ignore/2023-08-31-16_22_07.log,x86 fail
,oe_test_audit_max_log_file_keep_logs,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_keep_logs/2023-08-31-16_29_56.log,x86 fail
,oe_test_audit_max_log_file_rotate,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_rotate/2023-08-31-16_21_25.log,x86 fail
,oe_test_audit_max_log_file_suspend,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_suspend/2023-08-31-16_28_52.log,x86 fail
,oe_test_audit_max_log_file_syslog,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_max_log_file_syslog/2023-08-31-16_27_48.log,x86 fail
,oe_test_audit_monitor_dictionary_access,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_dictionary_access/2023-08-31-16_15_51.log,x86 fail
,oe_test_audit_monitor_do_command,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_do_command/2023-08-31-16_16_22.log,x86 fail
,oe_test_audit_monitor_file_access,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_file_access/2023-08-31-15_45_45.log,x86 fail
,oe_test_audit_monitor_network_visit,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_network_visit/2023-08-31-16_17_06.log,x86 fail
,oe_test_audit_monitor_system_use,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_monitor_system_use/2023-08-31-16_16_05.log,x86 fail
,oe_test_audit_other,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_other/2023-08-31-16_37_06.log,x86 fail
,oe_test_audit_rule_conflict_strategy,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_rule_conflict_strategy/2023-08-31-16_18_27.log,x86 fail
,oe_test_audit_rule_contact_strategy,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_rule_contact_strategy/2023-08-31-16_17_55.log,x86 fail
,oe_test_audit_rule_fetch_from_rule,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_rule_fetch_from_rule/2023-08-31-16_18_47.log,x86 fail
,oe_test_audit_show_event_list,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_show_event_list/2023-08-31-16_20_10.log,x86 fail
,oe_test_audit_track_designated_access,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_track_designated_access/2023-08-31-16_17_20.log,x86 fail
,oe_test_audit_use_d_audit,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_use_d_audit/2023-08-31-16_17_31.log,x86 fail
,oe_test_audit_use_w_audit,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_use_w_audit/2023-08-31-16_17_44.log,x86 fail
,oe_test_audit_user_build_connection,x86 fail,./mugen-riscv/logs/audit/oe_test_audit_user_build_connection/2023-08-31-16_20_22.log,x86 fail
,oe_test_aulastlog,x86 fail,./mugen-riscv/logs/audit/oe_test_aulastlog/2023-08-31-16_38_00.log,x86 fail
,oe_test_inject_time_fault,x86 fail,./mugen-riscv/logs/audit/oe_test_inject_time_fault/2023-08-31-16_35_01.log,x86 fail
,oe_test_service_auditd,x86 fail,./mugen-riscv/logs/audit/oe_test_service_auditd/2023-08-31-16_36_15.log,x86 fail
,oe_test_start_audit,x86 fail,./mugen-riscv/logs/audit/oe_test_start_audit/2023-08-31-16_37_25.log,x86 fail
cachefilesd,oe_test_service_cachefilesd,x86 fail,./mugen-riscv/logs/cachefilesd/oe_test_service_cachefilesd/2023-09-03-03_05_40.log,x86 fail
chrony,oe_test_service_chronyd,x86 fail,./mugen-riscv/logs/chrony/oe_test_service_chronyd/2023-09-02-21_20_39.log,x86 fail
,oe_test_service_chrony-wait,fail,./mugen-riscv/logs/chrony/oe_test_service_chrony-wait/2023-09-02-21_21_29.log,软件未预装
chrpath,oe_test_chrpath,x86 fail,./mugen-riscv/logs/chrpath/oe_test_chrpath/2023-08-31-13_40_19.log,x86 fail
clevis,oe_test_tang_encrypt,success,./mugen-riscv/logs/clevis/oe_test_tang_encrypt/2023-09-02-13_15_03.log,None
,oe_test_tang_nbde,success,./mugen-riscv/logs/clevis/oe_test_tang_nbde/2023-09-02-13_17_27.log,None
,oe_test_high_nbde,x86 fail,./mugen-riscv/logs/clevis/oe_test_high_nbde/2023-09-02-13_06_38.log,x86 fail
,oe_test_service_clevis-luks-askpass,x86 fail,./mugen-riscv/logs/clevis/oe_test_service_clevis-luks-askpass/2023-09-02-13_04_44.log,x86 fail
,oe_test_install_clevis,fail,./mugen-riscv/logs/clevis/oe_test_install_clevis/2023-09-02-13_11_06.log,clevis Failed to encrypt file
cloud-init,oe_test_service_cloud-config,success,./mugen-riscv/logs/cloud-init/oe_test_service_cloud-config/2023-09-01-22_58_14.log,None
,oe_test_service_cloud-init,success,./mugen-riscv/logs/cloud-init/oe_test_service_cloud-init/2023-09-01-23_00_07.log,None
,oe_test_service_cloud-final,fail,./mugen-riscv/logs/cloud-init/oe_test_service_cloud-final/2023-09-01-22_55_51.log,systemd enable后找不到对应文件，但无法手动复现
,oe_test_service_cloud-init-local,fail,./mugen-riscv/logs/cloud-init/oe_test_service_cloud-init-local/2023-09-01-23_03_06.log,systemd enable后找不到对应文件，但无法手动复现
,oe_test_target_cloud-config,fail,./mugen-riscv/logs/cloud-init/oe_test_target_cloud-config/2023-09-01-23_01_56.log,systemd enable后找不到对应文件，但无法手动复现
,oe_test_target_cloud-init,fail,./mugen-riscv/logs/cloud-init/oe_test_target_cloud-init/2023-09-01-23_04_45.log,systemd enable后找不到对应文件，但无法手动复现
cmake,oe_test_cmake,success,./mugen-riscv/logs/cmake/oe_test_cmake/2023-08-31-03_35_02.log,None
,oe_test_cmake3,success,./mugen-riscv/logs/cmake/oe_test_cmake3/2023-08-31-03_37_34.log,None
,oe_test_cpack,success,./mugen-riscv/logs/cmake/oe_test_cpack/2023-08-31-03_40_02.log,None
,oe_test_cpack3,success,./mugen-riscv/logs/cmake/oe_test_cpack3/2023-08-31-03_41_40.log,None
,oe_test_ctest,success,./mugen-riscv/logs/cmake/oe_test_ctest/2023-08-31-03_43_12.log,None
,oe_test_ctest3,success,./mugen-riscv/logs/cmake/oe_test_ctest3/2023-08-31-03_44_38.log,None
,oe_test_ccmake,x86 fail,./mugen-riscv/logs/cmake/oe_test_ccmake/2023-08-31-03_31_30.log,x86 fail
,oe_test_ccmake3,x86 fail,./mugen-riscv/logs/cmake/oe_test_ccmake3/2023-08-31-03_33_19.log,x86 fail
cockpit,oe_test_service_cockpit-motd,success,./mugen-riscv/logs/cockpit/oe_test_service_cockpit-motd/2023-09-02-19_18_09.log,None
,oe_test_service_cockpit-wsinstance-http,fail,./mugen-riscv/logs/cockpit/oe_test_service_cockpit-wsinstance-http/2023-09-02-19_23_31.log,nothing provides kexec-tools needed by cockpit-285-2.oe2309.riscv64 from mainline
,oe_test_service_cockpit,fail,./mugen-riscv/logs/cockpit/oe_test_service_cockpit/2023-09-02-19_19_35.log,nothing provides kexec-tools needed by cockpit-285-2.oe2309.riscv64 from mainline
,oe_test_socket_cockpit,fail,./mugen-riscv/logs/cockpit/oe_test_socket_cockpit/2023-09-02-19_21_33.log,nothing provides kexec-tools needed by cockpit-285-2.oe2309.riscv64 from mainline
crontabs,oe_test_crontabs,x86 fail,./mugen-riscv/logs/crontabs/oe_test_crontabs/2023-09-03-03_42_02.log,x86 fail
cryptsetup,oe_test_encrypt_data,x86 fail,./mugen-riscv/logs/cryptsetup/oe_test_encrypt_data/2023-09-02-19_19_31.log,x86 fail
,oe_test_luks_encrypted,x86 fail,./mugen-riscv/logs/cryptsetup/oe_test_luks_encrypted/2023-09-02-19_21_20.log,x86 fail
,oe_test_use_luks,x86 fail,./mugen-riscv/logs/cryptsetup/oe_test_use_luks/2023-09-02-19_23_41.log,x86 fail
dbxtool,oe_test_service_dbxtool,x86 fail,./mugen-riscv/logs/dbxtool/oe_test_service_dbxtool/2023-09-03-03_43_28.log,x86 fail
dmidecode,oe_test_dmidecode,x86 fail,./mugen-riscv/logs/dmidecode/oe_test_dmidecode/2023-08-31-13_46_44.log,x86 fail
dracut,oe_test_service_dracut-cmdline,success,./mugen-riscv/logs/dracut/oe_test_service_dracut-cmdline/2023-09-02-10_34_02.log,None
,oe_test_service_dracut-initqueue,success,./mugen-riscv/logs/dracut/oe_test_service_dracut-initqueue/2023-09-02-10_34_26.log,None
,oe_test_service_dracut-mount,success,./mugen-riscv/logs/dracut/oe_test_service_dracut-mount/2023-09-02-10_34_52.log,None
,oe_test_service_dracut-pre-mount,success,./mugen-riscv/logs/dracut/oe_test_service_dracut-pre-mount/2023-09-02-10_35_16.log,None
,oe_test_service_dracut-pre-pivot,success,./mugen-riscv/logs/dracut/oe_test_service_dracut-pre-pivot/2023-09-02-10_35_38.log,None
,oe_test_service_dracut-pre-trigger,success,./mugen-riscv/logs/dracut/oe_test_service_dracut-pre-trigger/2023-09-02-10_36_00.log,None
,oe_test_service_dracut-pre-udev,success,./mugen-riscv/logs/dracut/oe_test_service_dracut-pre-udev/2023-09-02-10_36_21.log,None
,oe_test_service_dracut-shutdown,success,./mugen-riscv/logs/dracut/oe_test_service_dracut-shutdown/2023-09-02-10_36_44.log,None
,oe_test_service_dracut-initramfs,x86 fail,./mugen-riscv/logs/dracut/oe_test_service_dracut-initramfs/2023-09-02-10_37_35.log,x86 fail
ebtables,oe_test_service_ebtables,x86 fail,./mugen-riscv/logs/ebtables/oe_test_service_ebtables/2023-08-31-13_49_25.log,x86 fail
fontconfig,oe_test_fc-cache,success,./mugen-riscv/logs/fontconfig/oe_test_fc-cache/2023-08-31-11_58_51.log,None
,oe_test_fc-cat,success,./mugen-riscv/logs/fontconfig/oe_test_fc-cat/2023-08-31-11_58_26.log,None
,oe_test_fc-conflist,success,./mugen-riscv/logs/fontconfig/oe_test_fc-conflist/2023-08-31-11_58_39.log,None
,oe_test_fc-list,x86 fail,./mugen-riscv/logs/fontconfig/oe_test_fc-list/2023-08-31-11_58_09.log,x86 fail
freeradius,oe_test_freeradius_freeradius-utils_rad_counter,success,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_rad_counter/2023-09-01-23_58_28.log,None
,oe_test_freeradius_freeradius-utils_radclient,success,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radclient/2023-09-01-23_29_18.log,None
,oe_test_freeradius_freeradius-utils_radcryptAndRadeapclient,success,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radcryptAndRadeapclient/2023-09-02-00_10_22.log,None
,oe_test_freeradius_freeradius-utils_radeapclient,success,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radeapclient/2023-09-02-00_14_43.log,None
,oe_test_freeradius_freeradius-utils_radsqlrelay,success,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radsqlrelay/2023-09-02-01_09_40.log,None
,oe_test_freeradius_freeradius-utils_rlm_ippool_toolAndSmbencrypt,success,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_rlm_ippool_toolAndSmbencrypt/2023-09-02-01_20_00.log,None
,oe_test_freeradius_freeradius_radiusd,success,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius_radiusd/2023-09-01-23_10_12.log,None
,oe_test_freeradius_freeradius_radiusdAndRadmin,success,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius_radiusdAndRadmin/2023-09-01-23_15_30.log,None
,oe_test_freeradius_freeradius-utils_radlast,x86 fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radlast/2023-09-02-00_19_53.log,x86 fail
,oe_test_freeradius_freeradius-utils_radsniff,x86 fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radsniff/2023-09-02-00_38_20.log,x86 fail
,oe_test_freeradius_freeradius-utils_radsniff2,x86 fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radsniff2/2023-09-02-01_08_39.log,x86 fail
,oe_test_freeradius_freeradius-utils_radtestAndRadwho,x86 fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radtestAndRadwho/2023-09-02-01_14_05.log,x86 fail
,oe_test_freeradius_freeradius-utils_radwho,x86 fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radwho/2023-09-02-01_17_00.log,x86 fail
,oe_test_freeradius_freeradius-utils_radzap,x86 fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radzap/2023-09-02-01_18_07.log,x86 fail
,oe_test_service_radiusd,x86 fail,./mugen-riscv/logs/freeradius/oe_test_service_radiusd/2023-09-02-01_21_03.log,x86 fail
,oe_test_freeradius_freeradius-utils_radclient2,fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radclient2/2023-09-01-23_50_32.log,输出不符合预期
,oe_test_freeradius_freeradius-utils_radlastAndRadsniff,fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radlastAndRadsniff/2023-09-02-00_24_35.log,输出不符合预期
,oe_test_freeradius_freeradius_raddebugAndCheckrad,fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius_raddebugAndCheckrad/2023-09-01-22_54_10.log,raddebug无log记录
gdm,oe_test_service_gdm,x86 fail,./mugen-riscv/logs/gdm/oe_test_service_gdm/2023-08-31-13_52_21.log,x86 fail
gnome-shell,oe_test_gnome-shell,fail,./mugen-riscv/logs/gnome-shell/oe_test_gnome-shell/2023-09-03-16_08_44.log,安装时出现依赖错误
hostname,oe_test_service_nis-domainname,x86 fail,./mugen-riscv/logs/hostname/oe_test_service_nis-domainname/2023-08-31-13_56_55.log,x86 fail
initscripts,oe_test_service_loadmodules,success,./mugen-riscv/logs/initscripts/oe_test_service_loadmodules/2023-09-01-23_24_09.log,None
,oe_test_service_readonly-root,success,./mugen-riscv/logs/initscripts/oe_test_service_readonly-root/2023-09-01-23_25_34.log,None
,oe_test_service_import-state,x86 fail,./mugen-riscv/logs/initscripts/oe_test_service_import-state/2023-09-01-23_26_28.log,x86 fail
,oe_test_service_netconsole,x86 fail,./mugen-riscv/logs/initscripts/oe_test_service_netconsole/2023-09-01-23_24_35.log,x86 fail
,oe_test_service_network,fail,./mugen-riscv/logs/initscripts/oe_test_service_network/2023-09-01-23_26_56.log,systemd unit restart failure/systemd unit runtime error
iperf3,oe_test_iperf3_client,success,./mugen-riscv/logs/iperf3/oe_test_iperf3_client/2023-09-02-18_50_34.log,None
,oe_test_iperf3_command_clientAndShared,success,./mugen-riscv/logs/iperf3/oe_test_iperf3_command_clientAndShared/2023-09-02-18_45_03.log,None
,oe_test_iperf3_command_serverAndBase,success,./mugen-riscv/logs/iperf3/oe_test_iperf3_command_serverAndBase/2023-09-02-18_48_11.log,None
,oe_test_iperf3_command_client,fail,./mugen-riscv/logs/iperf3/oe_test_iperf3_command_client/2023-09-02-18_40_08.log,
ipmitool,oe_test_service_bmc-snmp-proxy,x86 fail,./mugen-riscv/logs/ipmitool/oe_test_service_bmc-snmp-proxy/2023-08-31-11_58_18.log,x86 fail
,oe_test_service_exchange-bmc-os-info,x86 fail,./mugen-riscv/logs/ipmitool/oe_test_service_exchange-bmc-os-info/2023-08-31-11_59_58.log,x86 fail
,oe_test_service_ipmievd,x86 fail,./mugen-riscv/logs/ipmitool/oe_test_service_ipmievd/2023-08-31-12_01_24.log,x86 fail
ipset,oe_test_ipset_01,success,./mugen-riscv/logs/ipset/oe_test_ipset_01/2023-08-31-12_37_57.log,None
,oe_test_service_ipset_02,success,./mugen-riscv/logs/ipset/oe_test_service_ipset_02/2023-08-31-12_37_04.log,None
,oe_test_service_ipset,x86 fail,./mugen-riscv/logs/ipset/oe_test_service_ipset/2023-08-31-12_36_07.log,x86 fail
iputils,oe_test_iputils_clockdiff,success,./mugen-riscv/logs/iputils/oe_test_iputils_clockdiff/2023-08-31-03_37_16.log,None
,oe_test_iputils_ifenslave_01,success,./mugen-riscv/logs/iputils/oe_test_iputils_ifenslave_01/2023-08-31-03_35_53.log,None
,oe_test_iputils_arping,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_arping/2023-08-31-03_37_39.log,x86 fail
,oe_test_iputils_ping6_01,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_ping6_01/2023-08-31-03_33_44.log,x86 fail
,oe_test_iputils_ping6_02,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_ping6_02/2023-08-31-03_34_15.log,x86 fail
,oe_test_iputils_ping6_03,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_ping6_03/2023-08-31-03_34_52.log,x86 fail
,oe_test_iputils_ping6_04,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_ping6_04/2023-08-31-03_35_25.log,x86 fail
,oe_test_iputils_ping_01,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_ping_01/2023-08-31-03_31_19.log,x86 fail
,oe_test_iputils_ping_02,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_ping_02/2023-08-31-03_31_58.log,x86 fail
,oe_test_iputils_ping_03,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_ping_03/2023-08-31-03_32_36.log,x86 fail
,oe_test_iputils_ping_04,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_ping_04/2023-08-31-03_33_11.log,x86 fail
,oe_test_iputils_tracepath,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_tracepath/2023-08-31-03_36_14.log,x86 fail
,oe_test_iputils_tracepath6,x86 fail,./mugen-riscv/logs/iputils/oe_test_iputils_tracepath6/2023-08-31-03_36_47.log,x86 fail
,oe_test_service_ninfod,x86 fail,./mugen-riscv/logs/iputils/oe_test_service_ninfod/2023-08-31-03_38_16.log,x86 fail
,oe_test_service_rdisc,x86 fail,./mugen-riscv/logs/iputils/oe_test_service_rdisc/2023-08-31-03_39_09.log,x86 fail
ipvsadm,oe_test_ipvs_SCEN_DR_08,success,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_08/2023-09-02-01_20_57.log,None
,oe_test_ipvs_ADD_01,x86 fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_ADD_01/2023-09-01-23_04_37.log,x86 fail
,oe_test_ipvs_DEL_01,x86 fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_DEL_01/2023-09-01-23_06_39.log,x86 fail
,oe_test_ipvs_MOD_01,x86 fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_MOD_01/2023-09-01-23_08_44.log,x86 fail
,oe_test_ipvs_SAVE_01,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SAVE_01/2023-09-01-23_11_01.log,
,oe_test_ipvs_SCEN_DR_01,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_01/2023-09-01-23_59_41.log,
,oe_test_ipvs_SCEN_DR_02,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_02/2023-09-02-00_15_51.log,
,oe_test_ipvs_SCEN_DR_03,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_03/2023-09-02-00_25_50.log,
,oe_test_ipvs_SCEN_DR_04,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_04/2023-09-02-00_54_30.log,
,oe_test_ipvs_SCEN_DR_05,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_05/2023-09-02-01_01_37.log,
,oe_test_ipvs_SCEN_DR_06,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_06/2023-09-02-01_08_17.log,
,oe_test_ipvs_SCEN_DR_07,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_07/2023-09-02-01_15_35.log,
,oe_test_ipvs_SCEN_off_httpd_01,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_off_httpd_01/2023-09-01-23_14_55.log,
,oe_test_ipvs_SCEN_on_firewalld_01,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_on_firewalld_01/2023-09-01-23_30_09.log,
keepalived,oe_test_service_keepalived,x86 fail,./mugen-riscv/logs/keepalived/oe_test_service_keepalived/2023-08-31-13_59_04.log,x86 fail
kexec-tools,oe_test_service_kdump,x86 fail,./mugen-riscv/logs/kexec-tools/oe_test_service_kdump/2023-09-03-16_44_52.log,x86 fail
keyutils,oe_test_keyutils-keyctl,success,./mugen-riscv/logs/keyutils/oe_test_keyutils-keyctl/2023-09-02-19_20_27.log,None
,oe_test_keyutils-libs,success,./mugen-riscv/logs/keyutils/oe_test_keyutils-libs/2023-09-02-19_22_02.log,None
,oe_test_keyutils-api,x86 fail,./mugen-riscv/logs/keyutils/oe_test_keyutils-api/2023-09-02-19_18_45.log,x86 fail
kmod,oe_test_kmod,success,./mugen-riscv/logs/kmod/oe_test_kmod/2023-08-31-03_51_07.log,None
,oe_test_rmmod,success,./mugen-riscv/logs/kmod/oe_test_rmmod/2023-08-31-03_51_51.log,None
,oe_test_weak-modules,success,./mugen-riscv/logs/kmod/oe_test_weak-modules/2023-08-31-03_51_59.log,None
,oe_test_depmod,x86 fail,./mugen-riscv/logs/kmod/oe_test_depmod/2023-08-31-03_48_53.log,x86 fail
,oe_test_insmod-lsmod,x86 fail,./mugen-riscv/logs/kmod/oe_test_insmod-lsmod/2023-08-31-03_50_46.log,x86 fail
,oe_test_modinfo,x86 fail,./mugen-riscv/logs/kmod/oe_test_modinfo/2023-08-31-03_51_14.log,x86 fail
,oe_test_modprobe,x86 fail,./mugen-riscv/logs/kmod/oe_test_modprobe/2023-08-31-03_51_23.log,x86 fail
libcgroup,oe_test_service_cgconfig,x86 fail,./mugen-riscv/logs/libcgroup/oe_test_service_cgconfig/2023-08-31-14_00_40.log,x86 fail
libosinfo,oe_test_osinfo-install-script,success,./mugen-riscv/logs/libosinfo/oe_test_osinfo-install-script/2023-08-31-21_42_11.log,None
,oe_test_osinfo-query,success,./mugen-riscv/logs/libosinfo/oe_test_osinfo-query/2023-08-31-21_43_15.log,None
,oe_test_osinfo-db-import,x86 fail,./mugen-riscv/logs/libosinfo/oe_test_osinfo-db-import/2023-08-31-21_44_40.log,x86 fail
,oe_test_osinfo-detect,x86 fail,./mugen-riscv/logs/libosinfo/oe_test_osinfo-detect/2023-08-31-21_40_44.log,x86 fail
libtiff,oe_test_libtiff,x86 fail,./mugen-riscv/logs/libtiff/oe_test_libtiff/2023-09-03-22_37_23.log,x86 fail
libvirt,oe_test_service_libvirt-guests,success,./mugen-riscv/logs/libvirt/oe_test_service_libvirt-guests/2023-08-31-14_49_54.log,None
,oe_test_service_virtinterfaced,success,./mugen-riscv/logs/libvirt/oe_test_service_virtinterfaced/2023-08-31-14_51_10.log,None
,oe_test_service_virtlockd,success,./mugen-riscv/logs/libvirt/oe_test_service_virtlockd/2023-08-31-14_52_25.log,None
,oe_test_service_virtlogd,success,./mugen-riscv/logs/libvirt/oe_test_service_virtlogd/2023-08-31-14_53_37.log,None
,oe_test_service_virtnetworkd,success,./mugen-riscv/logs/libvirt/oe_test_service_virtnetworkd/2023-08-31-14_54_48.log,None
,oe_test_service_virtnodedevd,success,./mugen-riscv/logs/libvirt/oe_test_service_virtnodedevd/2023-08-31-14_56_07.log,None
,oe_test_service_virtnwfilterd,success,./mugen-riscv/logs/libvirt/oe_test_service_virtnwfilterd/2023-08-31-14_57_23.log,None
,oe_test_service_virtproxyd,success,./mugen-riscv/logs/libvirt/oe_test_service_virtproxyd/2023-08-31-14_58_39.log,None
,oe_test_service_virtqemud,success,./mugen-riscv/logs/libvirt/oe_test_service_virtqemud/2023-08-31-14_59_54.log,None
,oe_test_service_virtsecretd,success,./mugen-riscv/logs/libvirt/oe_test_service_virtsecretd/2023-08-31-15_01_16.log,None
,oe_test_service_virtstoraged,success,./mugen-riscv/logs/libvirt/oe_test_service_virtstoraged/2023-08-31-15_02_34.log,None
,oe_test_socket_libvirtd-admin,success,./mugen-riscv/logs/libvirt/oe_test_socket_libvirtd-admin/2023-08-31-15_04_05.log,None
,oe_test_socket_libvirtd-tcp,success,./mugen-riscv/logs/libvirt/oe_test_socket_libvirtd-tcp/2023-08-31-15_07_40.log,None
,oe_test_socket_libvirtd-tls,success,./mugen-riscv/logs/libvirt/oe_test_socket_libvirtd-tls/2023-08-31-15_08_53.log,None
,oe_test_socket_virtinterfaced-admin,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtinterfaced-admin/2023-08-31-15_10_04.log,None
,oe_test_socket_virtinterfaced-ro,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtinterfaced-ro/2023-08-31-15_11_17.log,None
,oe_test_socket_virtinterfaced,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtinterfaced/2023-08-31-15_12_32.log,None
,oe_test_socket_virtlockd-admin,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtlockd-admin/2023-08-31-15_13_47.log,None
,oe_test_socket_virtlogd-admin,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtlogd-admin/2023-08-31-15_16_14.log,None
,oe_test_socket_virtnetworkd-admin,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtnetworkd-admin/2023-08-31-15_18_40.log,None
,oe_test_socket_virtnetworkd-ro,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtnetworkd-ro/2023-08-31-15_19_58.log,None
,oe_test_socket_virtnetworkd,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtnetworkd/2023-08-31-15_21_15.log,None
,oe_test_socket_virtnodedevd-admin,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtnodedevd-admin/2023-08-31-15_22_32.log,None
,oe_test_socket_virtnodedevd-ro,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtnodedevd-ro/2023-08-31-15_23_44.log,None
,oe_test_socket_virtnodedevd,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtnodedevd/2023-08-31-15_24_58.log,None
,oe_test_socket_virtnwfilterd-admin,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtnwfilterd-admin/2023-08-31-15_26_12.log,None
,oe_test_socket_virtnwfilterd-ro,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtnwfilterd-ro/2023-08-31-15_27_28.log,None
,oe_test_socket_virtnwfilterd,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtnwfilterd/2023-08-31-15_28_43.log,None
,oe_test_socket_virtproxyd-admin,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd-admin/2023-08-31-15_29_59.log,None
,oe_test_socket_virtproxyd-ro,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd-ro/2023-08-31-15_31_12.log,None
,oe_test_socket_virtproxyd-tcp,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd-tcp/2023-08-31-15_33_43.log,None
,oe_test_socket_virtproxyd-tls,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd-tls/2023-08-31-15_34_55.log,None
,oe_test_socket_virtproxyd,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd/2023-08-31-15_32_28.log,None
,oe_test_socket_virtqemud-admin,success,./mugen-riscv/logs/libvirt/oe_test_socket_virtqemud-admin/2023-08-31-15_36_08.log,None
