测试套/软件包名,测试用例名,状态,与2303对比,日志文件,原因
,oe_test_bunzip2,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_bunzip2/2023-08-09-00_13_04.log,mugen脚本问题，脚本创建文件与使用文件路径不一致
,oe_test_catman,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_catman/2023-08-08-11_06_54.log,"catman 1|grep ""ab"" 命令没有 grep 到 ab 字串"
,oe_test_chsh,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_chsh/2023-08-08-23_40_08.log,测试套问题，脚本需要测试环境默认语言为中文，且依赖 zsh
,oe_test_count_gperftools_function,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_count_gperftools_function/2023-08-08-23_46_34.log,测试套问题，没有引入依赖 gperftools-devel
,oe_test_csplit,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_csplit/2023-08-08-10_57_34.log,mugen脚本问题，csplit产生的文件的位置应为当前目录，而非文本目录
,oe_test_ctags,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ctags/2023-08-08-10_58_45.log,未预装ctags
,oe_test_disk_graphics_card,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_graphics_card/2023-08-08-22_17_55.log,软件dmidecode未安装
,oe_test_disk_schedule_specific,fail,diff,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_schedule_specific/2023-08-08-19_53_59.log,多磁盘配置问题
,oe_test_disk_schedule_udev,fail,diff,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_schedule_udev/2023-08-08-19_54_49.log,多磁盘配置问题
,oe_test_dmraid,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_dmraid/2023-08-08-11_13_04.log,"在 riscv 上 dmraid -h 命令出现段错误 Segmentation fault (core dumped) "
,oe_test_envsubst,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_envsubst/2023-08-08-10_59_33.log,None
,oe_test_ethtool,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ethtool/2023-08-08-20_04_34.log,None
,oe_test_expect,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_expect/2023-08-08-22_59_17.log,None
,oe_test_hostnamectl,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_hostnamectl/2023-08-08-20_55_30.log,None
,oe_test_kernel_kdump,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_kernel_kdump/2023-08-08-20_56_24.log,None
,oe_test_lastb,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_lastb/2023-08-08-23_09_02.log,None
,oe_test_libsecret,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_libsecret/2023-08-09-00_15_07.log,None
,oe_test_lsscsi_1,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_lsscsi_1/2023-08-09-00_20_39.log,None
,oe_test_lsscsi_2,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_lsscsi_2/2023-08-09-00_22_05.log,2303 未测试该测试用例， lsscsi 失败， lsscsi 相关测试一直都失败的
,oe_test_net_cmd_scp,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_cmd_scp/2023-08-08-21_59_37.log,None
,oe_test_nmcli_config_connect,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_config_connect/2023-08-08-19_18_49.log,None
,oe_test_power_measurement_internal,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_power_measurement_internal/2023-08-08-18_56_15.log,None
,oe_test_power_powertop2tuned_optimize,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_power_powertop2tuned_optimize/2023-08-08-18_51_37.log,None
,oe_test_power_powertop_powerup,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_power_powertop_powerup/2023-08-08-18_46_53.log,None
,oe_test_python3-kmod,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_python3-kmod/2023-08-09-00_17_54.log,None
,oe_test_reboot,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_reboot/2023-08-08-16_44_02.log,None
,oe_test_server_mariadb_compatibilty,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_mariadb_compatibilty/2023-08-08-15_03_30.log,None
,oe_test_server_openssh_verifykey,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_openssh_verifykey/2023-08-08-13_50_12.log,None
,oe_test_server_squid_blacklist,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_squid_blacklist/2023-08-08-13_23_17.log,None
,oe_test_server_vsftpd_NKdelay,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_vsftpd_NKdelay/2023-08-08-12_49_31.log,None
,oe_test_server_vsftpd_transfer,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_vsftpd_transfer/2023-08-08-12_29_29.log,None
,oe_test_sos,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_sos/2023-08-08-16_13_35.log,None
,oe_test_system_log_dmesg,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_log_dmesg/2023-08-08-12_26_03.log,None
,oe_test_system_log_view,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_log_view/2023-08-08-12_20_55.log,None
,oe_test_system_monitor_login,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_monitor_login/2023-08-08-12_18_29.log,None
,oe_test_system_monitor_reboot,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_monitor_reboot/2023-08-08-11_46_37.log,None
,oe_test_system_monitor_share_total,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_monitor_share_total/2023-08-08-22_17_13.log,None
,oe_test_uid_old_uid,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_uid_old_uid/2023-08-09-00_16_59.log,None
,oe_test_uname,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_uname/2023-08-08-11_44_44.log,None
,oe_test_uname,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_uname/2023-08-08-11_44_44.log,None
,oe_test_whereis,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_whereis/2023-08-08-11_04_34.log,None
,oe_test_who,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_who/2023-08-08-10_55_58.log,None
,oe_test_xmlsec,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_xmlsec/2023-08-08-23_00_32.log,None
,oe_test_xzcmp,fail,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_xzcmp/2023-08-09-00_07_37.log,None
,oe_test_accessdb,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_accessdb/2023-08-08-11_31_57.log,None
,oe_test_c++,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_c++/2023-08-08-11_16_36.log,None
,oe_test_disk_io_sched,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_io_sched/2023-08-08-23_05_25.log,None
,oe_test_fuse,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_fuse/2023-08-08-11_26_55.log,None
,oe_test_gmp,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_gmp/2023-08-08-22_50_13.log,None
,oe_test_kernel_module_operation,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_kernel_module_operation/2023-08-08-21_42_07.log,None
,oe_test_libffi,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_libffi/2023-08-08-22_53_26.log,None
,oe_test_net_VRF,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_VRF/2023-08-08-21_54_17.log,None
,oe_test_nmcli_macsec,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_macsec/2023-08-08-19_12_13.log,None
,oe_test_nmcli_set_bond,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_set_bond/2023-08-08-22_14_30.log,None
,oe_test_nmcli_set_team,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_set_team/2023-08-08-22_20_48.log,None
,oe_test_system_log_recorded,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_log_recorded/2023-08-08-12_23_29.log,None
,oe_test_zlib,success,03fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_zlib/2023-08-08-22_32_02.log,None
,oe_test_ACL_dir,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ACL_dir/2023-08-08-22_43_35.log,None
,oe_test_IOaccess_100Mfile,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_IOaccess_100Mfile/2023-08-08-20_57_10.log,None
,oe_test_ProcMgmt_crontab_cmd,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_crontab_cmd/2023-08-08-19_47_06.log,None
,oe_test_ProcMgmt_crontab_cronfile,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_crontab_cronfile/2023-08-08-19_45_39.log,None
,oe_test_ProcMgmt_iostat,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_iostat/2023-08-08-19_42_57.log,None
,oe_test_ProcMgmt_pgrep,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_pgrep/2023-08-08-19_42_21.log,None
,oe_test_ProcMgmt_ps,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_ps/2023-08-08-19_41_37.log,None
,oe_test_ProcMgmt_start_kill,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_start_kill/2023-08-08-19_36_59.log,None
,oe_test_ProcMgmt_top,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_top/2023-08-08-19_36_26.log,None
,oe_test_ProcMgmt_vmstat,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_vmstat/2023-08-08-19_33_44.log,None
,oe_test_USBinfo,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_USBinfo/2023-08-08-19_31_11.log,None
,oe_test_ar,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ar/2023-08-08-22_45_44.log,None
,oe_test_auditc_01,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_auditc_01/2023-08-08-22_49_28.log,None
,oe_test_autoscan,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_autoscan/2023-08-08-11_09_28.log,None
,oe_test_b2sum,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_b2sum/2023-08-08-11_41_36.log,None
,oe_test_base32,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_base32/2023-08-08-11_05_51.log,None
,oe_test_base64,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_base64/2023-08-08-11_10_52.log,None
,oe_test_basename,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_basename/2023-08-08-22_47_24.log,None
,oe_test_basic_UserMgmt_permission,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_basic_UserMgmt_permission/2023-08-08-22_15_39.log,None
,oe_test_basic_create_group,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_basic_create_group/2023-08-08-20_07_31.log,None
,oe_test_basic_modify_group,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_basic_modify_group/2023-08-08-20_08_09.log,None
,oe_test_basic_modify_user,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_basic_modify_user/2023-08-08-20_08_50.log,None
,oe_test_basic_set_account_expiration_time,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_basic_set_account_expiration_time/2023-08-08-22_21_55.log,None
,oe_test_basic_set_permissions,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_basic_set_permissions/2023-08-08-22_22_42.log,None
,oe_test_brotli,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_brotli/2023-08-08-22_34_48.log,None
,oe_test_bsdcat,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_bsdcat/2023-08-08-11_37_28.log,None
,oe_test_bzcmp,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_bzcmp/2023-08-09-00_06_17.log,None
,oe_test_c_stat,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_c_stat/2023-08-08-23_54_10.log,None
,oe_test_cairo,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_cairo/2023-08-08-23_51_14.log,None
,oe_test_cal,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_cal/2023-08-08-11_08_22.log,None
,oe_test_chgrp,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_chgrp/2023-08-08-11_35_10.log,None
,oe_test_chroot,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_chroot/2023-08-08-23_55_03.log,None
,oe_test_cksum,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_cksum/2023-08-08-11_33_00.log,None
,oe_test_cmd_id,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_cmd_id/2023-08-08-20_21_33.log,None
,oe_test_cmd_su_user,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_cmd_su_user/2023-08-08-19_59_49.log,None
,oe_test_cmd_sudo,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_cmd_sudo/2023-08-08-20_22_09.log,None
,oe_test_comm,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_comm/2023-08-08-11_02_20.log,None
,oe_test_cut,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_cut/2023-08-08-11_36_21.log,None
,oe_test_diff3,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_diff3/2023-08-08-11_25_11.log,None
,oe_test_dircolors,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_dircolors/2023-08-08-10_56_29.log,None
,oe_test_du,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_du/2023-08-08-22_44_57.log,None
,oe_test_exiv2,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_exiv2/2023-08-08-22_24_41.log,None
,oe_test_expand,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_expand/2023-08-08-10_58_12.log,None
,oe_test_expr,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_expr/2023-08-08-11_00_13.log,None
,oe_test_factor,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_factor/2023-08-08-10_57_02.log,None
,oe_test_fold,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_fold/2023-08-08-11_01_14.log,None
,oe_test_groff,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_groff/2023-08-08-22_48_04.log,None
,oe_test_group_access,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_group_access/2023-08-08-20_53_45.log,None
,oe_test_groupdel,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_groupdel/2023-08-08-21_44_25.log,None
,oe_test_gsettings,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_gsettings/2023-08-08-22_40_18.log,None
,oe_test_history,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_history/2023-08-08-23_58_28.log,None
,oe_test_home_directory,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_home_directory/2023-08-08-21_43_33.log,None
,oe_test_hwclock,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_hwclock/2023-08-08-20_22_55.log,None
,oe_test_hwclock,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_hwclock/2023-08-08-20_22_55.log,None
,oe_test_json-c,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_json-c/2023-08-08-22_27_29.log,None
,oe_test_kernel_cgroup,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_kernel_cgroup/2023-08-08-21_42_49.log,None
,oe_test_libunistring,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_libunistring/2023-08-08-22_56_09.log,None
,oe_test_locate_001,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_locate_001/2023-08-09-00_02_47.log,None
,oe_test_look,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_look/2023-08-08-11_03_27.log,None
,oe_test_lsusb,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_lsusb/2023-08-08-23_06_16.log,None
,oe_test_lua,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_lua/2023-08-08-23_42_46.log,None
,oe_test_lz4,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_lz4/2023-08-08-22_30_51.log,None
,oe_test_man,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_man/2023-08-08-21_56_45.log,None
,oe_test_md5sum,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_md5sum/2023-08-08-11_17_58.log,None
,oe_test_namei,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_namei/2023-08-09-00_15_51.log,None
,oe_test_net_IPVLAN,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_IPVLAN/2023-08-08-21_45_07.log,None
,oe_test_net_cmd_ifconfig,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_cmd_ifconfig/2023-08-08-21_52_08.log,None
,oe_test_net_cmd_ping,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_cmd_ping/2023-08-08-22_01_30.log,None
,oe_test_net_cmd_telnet,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_cmd_telnet/2023-08-08-22_07_20.log,None
,oe_test_net_conninfo_lsof,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_conninfo_lsof/2023-08-08-22_02_09.log,None
,oe_test_net_scriprts,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_scriprts/2023-08-08-21_49_02.log,None
,oe_test_net_setmode,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_setmode/2023-08-08-21_46_48.log,None
,oe_test_nmcli_8023link,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_8023link/2023-08-08-19_29_28.log,None
,oe_test_nmcli_Mgntconnect,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_Mgntconnect/2023-08-08-19_27_43.log,None
,oe_test_nmcli_add_connect,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_add_connect/2023-08-08-19_26_00.log,None
,oe_test_nmcli_bridge,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_bridge/2023-08-08-19_23_44.log,None
,oe_test_nmcli_con_reload,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_con_reload/2023-08-08-19_21_27.log,None
,oe_test_nmcli_config_gw,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_config_gw/2023-08-08-19_17_04.log,None
,oe_test_nmcli_device,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_device/2023-08-08-19_15_51.log,None
,oe_test_nmcli_general,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_general/2023-08-08-19_15_18.log,None
,oe_test_nmcli_route,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_route/2023-08-08-19_10_56.log,None
,oe_test_nmcli_vlan,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_vlan/2023-08-08-19_06_30.log,None
,oe_test_password_blank,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_password_blank/2023-08-08-19_05_50.log,None
,oe_test_paste,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_paste/2023-08-08-11_34_05.log,None
,oe_test_patch,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_patch/2023-08-08-22_23_30.log,None
,oe_test_pcre_use,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_pcre_use/2023-08-08-22_41_05.log,None
,oe_test_performance_monitor_pcp,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_performance_monitor_pcp/2023-08-08-18_58_42.log,None
,oe_test_popd_001,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_popd_001/2023-08-08-23_49_55.log,None
,oe_test_power_output_HTML,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_power_output_HTML/2023-08-08-18_53_25.log,None
,oe_test_power_powertop_calibrate,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_power_powertop_calibrate/2023-08-08-18_49_13.log,None
,oe_test_power_powertop_startup,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_power_powertop_startup/2023-08-08-18_44_23.log,None
,oe_test_rev,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_rev/2023-08-09-00_16_20.log,None
,oe_test_sdiff,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_sdiff/2023-08-08-11_24_17.log,None
,oe_test_seq,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_seq/2023-08-09-00_21_34.log,2303 未测试该测试用例
,oe_test_server_fontconfig,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_fontconfig/2023-08-08-23_43_24.log,None
,oe_test_server_git_install,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_git_install/2023-08-08-16_09_07.log,None
,oe_test_server_httpd_port,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_httpd_port/2023-08-08-16_00_39.log,None
,oe_test_server_httpd_recover,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_httpd_recover/2023-08-08-15_55_09.log,None
,oe_test_server_httpd_restart,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_httpd_restart/2023-08-08-15_40_07.log,None
,oe_test_server_httpd_tls,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_httpd_tls/2023-08-08-15_32_36.log,None
,oe_test_server_libtasn1,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_libtasn1/2023-08-08-23_44_01.log,None
,oe_test_server_openssh_key,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_openssh_key/2023-08-08-14_15_04.log,None
,oe_test_server_openssh_restart,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_openssh_restart/2023-08-08-14_04_54.log,None
,oe_test_server_postgresql,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_postgresql/2023-08-08-13_40_13.log,None
,oe_test_server_subversion,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_subversion/2023-08-09-00_08_58.log,None
,oe_test_server_vsftpd_restart,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_vsftpd_restart/2023-08-08-12_31_15.log,None
,oe_test_sha256sum,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_sha256sum/2023-08-08-11_11_59.log,None
,oe_test_shred,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_shred/2023-08-08-22_58_42.log,None
,oe_test_split,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_split/2023-08-08-23_49_21.log,None
,oe_test_system_log_basic,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_log_basic/2023-08-08-12_28_20.log,None
,oe_test_system_log_device,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_log_device/2023-08-08-12_27_14.log,None
,oe_test_system_log_process,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_log_process/2023-08-08-12_24_49.log,None
,oe_test_system_log_security,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_log_security/2023-08-08-12_22_22.log,None
,oe_test_system_monitor_process,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_system_monitor_process/2023-08-08-12_17_23.log,None
,oe_test_systool,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_systool/2023-08-08-11_21_23.log,None
,oe_test_tail,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_tail/2023-08-08-11_18_36.log,None
,oe_test_tcl,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_tcl/2023-08-08-23_04_44.log,None
,oe_test_ulimit,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ulimit/2023-08-08-11_42_39.log,None
,oe_test_unlink,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_unlink/2023-08-09-00_07_00.log,None
,oe_test_versioninfo,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_versioninfo/2023-08-08-11_43_48.log,None
,oe_test_whatis,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_whatis/2023-08-08-22_48_50.log,None
,oe_test_whoami,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_whoami/2023-08-08-22_30_13.log,None
,oe_test_zcat,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_zcat/2023-08-09-00_14_34.log,None
,oe_test_zgrep,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_zgrep/2023-08-09-00_08_19.log,None
,oe_test_zipdetails,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_zipdetails/2023-08-09-00_13_53.log,None
,oe_test_zstd,success,same,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_zstd/2023-08-08-11_28_30.log,None
patchutils,oe_test_patchutils_combinediff_01,fail,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_combinediff_01/2023-08-08-09_49_51.log,
,oe_test_patchutils_flipdiff_01,fail,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_flipdiff_01/2023-08-08-09_54_04.log,
,oe_test_patchutils_interdiff_01,fail,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_interdiff_01/2023-08-08-09_58_35.log,
,oe_test_patchutils_combinediff_02,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_combinediff_02/2023-08-08-09_50_46.log,None
,oe_test_patchutils_filterdiff_01,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_filterdiff_01/2023-08-08-09_51_38.log,None
,oe_test_patchutils_filterdiff_02,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_filterdiff_02/2023-08-08-09_52_26.log,None
,oe_test_patchutils_filterdiff_03,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_filterdiff_03/2023-08-08-09_53_12.log,None
,oe_test_patchutils_flipdiff_02,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_flipdiff_02/2023-08-08-09_54_52.log,None
,oe_test_patchutils_grepdiff_01,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_grepdiff_01/2023-08-08-09_55_33.log,None
